2003-04-03, cm03APR2003bhav.csv.zip
2003-04-04, cm04APR2003bhav.csv.zip
2003-04-07, cm07APR2003bhav.csv.zip
2003-04-08, cm08APR2003bhav.csv.zip
2003-04-09, cm09APR2003bhav.csv.zip
2003-04-10, cm10APR2003bhav.csv.zip
2003-04-11, cm11APR2003bhav.csv.zip
2003-04-15, cm15APR2003bhav.csv.zip
2003-04-16, cm16APR2003bhav.csv.zip
2003-04-17, cm17APR2003bhav.csv.zip
2003-04-21, cm21APR2003bhav.csv.zip
2003-04-22, cm22APR2003bhav.csv.zip
2003-04-23, cm23APR2003bhav.csv.zip
2003-04-24, cm24APR2003bhav.csv.zip
2003-04-25, cm25APR2003bhav.csv.zip
2003-04-28, cm28APR2003bhav.csv.zip
2003-04-29, cm29APR2003bhav.csv.zip
2003-04-30, cm30APR2003bhav.csv.zip
2003-05-02, cm02MAY2003bhav.csv.zip
2003-05-05, cm05MAY2003bhav.csv.zip
2003-05-06, cm06MAY2003bhav.csv.zip
2003-05-07, cm07MAY2003bhav.csv.zip
2003-05-08, cm08MAY2003bhav.csv.zip
2003-05-09, cm09MAY2003bhav.csv.zip
2003-05-12, cm12MAY2003bhav.csv.zip
2003-05-13, cm13MAY2003bhav.csv.zip
2003-05-14, cm14MAY2003bhav.csv.zip
2003-05-15, cm15MAY2003bhav.csv.zip
2003-05-16, cm16MAY2003bhav.csv.zip
2003-05-19, cm19MAY2003bhav.csv.zip
2003-05-20, cm20MAY2003bhav.csv.zip
2003-05-21, cm21MAY2003bhav.csv.zip
2003-05-22, cm22MAY2003bhav.csv.zip
2003-05-23, cm23MAY2003bhav.csv.zip
2003-05-26, cm26MAY2003bhav.csv.zip
2003-05-27, cm27MAY2003bhav.csv.zip
2003-05-28, cm28MAY2003bhav.csv.zip
2003-05-29, cm29MAY2003bhav.csv.zip
2003-05-30, cm30MAY2003bhav.csv.zip
2003-06-02, cm02JUN2003bhav.csv.zip
2003-06-03, cm03JUN2003bhav.csv.zip
2003-06-04, cm04JUN2003bhav.csv.zip
2003-06-05, cm05JUN2003bhav.csv.zip
2003-06-06, cm06JUN2003bhav.csv.zip
2003-06-09, cm09JUN2003bhav.csv.zip
2003-06-10, cm10JUN2003bhav.csv.zip
2003-06-11, cm11JUN2003bhav.csv.zip
2003-06-12, cm12JUN2003bhav.csv.zip
2003-06-13, cm13JUN2003bhav.csv.zip
2003-06-16, cm16JUN2003bhav.csv.zip
2003-06-17, cm17JUN2003bhav.csv.zip
2003-06-18, cm18JUN2003bhav.csv.zip
2003-06-19, cm19JUN2003bhav.csv.zip
2003-06-20, cm20JUN2003bhav.csv.zip
2003-06-23, cm23JUN2003bhav.csv.zip
2003-06-24, cm24JUN2003bhav.csv.zip
2003-06-25, cm25JUN2003bhav.csv.zip
2003-06-26, cm26JUN2003bhav.csv.zip
2003-06-27, cm27JUN2003bhav.csv.zip
2003-06-30, cm30JUN2003bhav.csv.zip
2003-07-01, cm01JUL2003bhav.csv.zip
2003-07-02, cm02JUL2003bhav.csv.zip
2003-07-03, cm03JUL2003bhav.csv.zip
2003-07-04, cm04JUL2003bhav.csv.zip
2003-07-07, cm07JUL2003bhav.csv.zip
2003-07-08, cm08JUL2003bhav.csv.zip
2003-07-09, cm09JUL2003bhav.csv.zip
2003-07-10, cm10JUL2003bhav.csv.zip
2003-07-11, cm11JUL2003bhav.csv.zip
2003-07-14, cm14JUL2003bhav.csv.zip
2003-07-15, cm15JUL2003bhav.csv.zip
2003-07-16, cm16JUL2003bhav.csv.zip
2003-07-17, cm17JUL2003bhav.csv.zip
2003-07-18, cm18JUL2003bhav.csv.zip
2003-07-21, cm21JUL2003bhav.csv.zip
2003-07-22, cm22JUL2003bhav.csv.zip
2003-07-23, cm23JUL2003bhav.csv.zip
2003-07-24, cm24JUL2003bhav.csv.zip
2003-07-25, cm25JUL2003bhav.csv.zip
2003-07-28, cm28JUL2003bhav.csv.zip
2003-07-29, cm29JUL2003bhav.csv.zip
2003-07-30, cm30JUL2003bhav.csv.zip
2003-07-31, cm31JUL2003bhav.csv.zip
2003-08-01, cm01AUG2003bhav.csv.zip
2003-08-04, cm04AUG2003bhav.csv.zip
2003-08-05, cm05AUG2003bhav.csv.zip
2003-08-06, cm06AUG2003bhav.csv.zip
2003-08-07, cm07AUG2003bhav.csv.zip
2003-08-08, cm08AUG2003bhav.csv.zip
2003-08-11, cm11AUG2003bhav.csv.zip
2003-08-12, cm12AUG2003bhav.csv.zip
2003-08-13, cm13AUG2003bhav.csv.zip
2003-08-14, cm14AUG2003bhav.csv.zip
2003-08-18, cm18AUG2003bhav.csv.zip
2003-08-19, cm19AUG2003bhav.csv.zip
2003-08-20, cm20AUG2003bhav.csv.zip
2003-08-21, cm21AUG2003bhav.csv.zip
2003-08-22, cm22AUG2003bhav.csv.zip
2003-08-25, cm25AUG2003bhav.csv.zip
2003-08-26, cm26AUG2003bhav.csv.zip
2003-08-27, cm27AUG2003bhav.csv.zip
2003-08-28, cm28AUG2003bhav.csv.zip
2003-08-29, cm29AUG2003bhav.csv.zip
2003-09-01, cm01SEP2003bhav.csv.zip
2003-09-02, cm02SEP2003bhav.csv.zip
2003-09-03, cm03SEP2003bhav.csv.zip
2003-09-04, cm04SEP2003bhav.csv.zip
2003-09-05, cm05SEP2003bhav.csv.zip
2003-09-08, cm08SEP2003bhav.csv.zip
2003-09-09, cm09SEP2003bhav.csv.zip
2003-09-10, cm10SEP2003bhav.csv.zip
2003-09-11, cm11SEP2003bhav.csv.zip
2003-09-12, cm12SEP2003bhav.csv.zip
2003-09-15, cm15SEP2003bhav.csv.zip
2003-09-16, cm16SEP2003bhav.csv.zip
2003-09-17, cm17SEP2003bhav.csv.zip
2003-09-19, cm19SEP2003bhav.csv.zip
2003-09-22, cm22SEP2003bhav.csv.zip
2003-09-23, cm23SEP2003bhav.csv.zip
2003-09-24, cm24SEP2003bhav.csv.zip
2003-09-25, cm25SEP2003bhav.csv.zip
2003-09-26, cm26SEP2003bhav.csv.zip
2003-09-29, cm29SEP2003bhav.csv.zip
2003-09-30, cm30SEP2003bhav.csv.zip
2003-10-01, cm01OCT2003bhav.csv.zip
2003-10-03, cm03OCT2003bhav.csv.zip
2003-10-06, cm06OCT2003bhav.csv.zip
2003-10-07, cm07OCT2003bhav.csv.zip
2003-10-08, cm08OCT2003bhav.csv.zip
2003-10-09, cm09OCT2003bhav.csv.zip
2003-10-10, cm10OCT2003bhav.csv.zip
2003-10-13, cm13OCT2003bhav.csv.zip
2003-10-14, cm14OCT2003bhav.csv.zip
2003-10-15, cm15OCT2003bhav.csv.zip
2003-10-16, cm16OCT2003bhav.csv.zip
2003-10-17, cm17OCT2003bhav.csv.zip
2003-10-20, cm20OCT2003bhav.csv.zip
2003-10-21, cm21OCT2003bhav.csv.zip
2003-10-22, cm22OCT2003bhav.csv.zip
2003-10-23, cm23OCT2003bhav.csv.zip
2003-10-24, cm24OCT2003bhav.csv.zip
2003-10-27, cm27OCT2003bhav.csv.zip
2003-10-28, cm28OCT2003bhav.csv.zip
2003-10-29, cm29OCT2003bhav.csv.zip
2003-10-30, cm30OCT2003bhav.csv.zip
2003-10-31, cm31OCT2003bhav.csv.zip
2003-11-03, cm03NOV2003bhav.csv.zip
2003-11-04, cm04NOV2003bhav.csv.zip
2003-11-05, cm05NOV2003bhav.csv.zip
2003-11-06, cm06NOV2003bhav.csv.zip
2003-11-07, cm07NOV2003bhav.csv.zip
2003-11-10, cm10NOV2003bhav.csv.zip
2003-11-11, cm11NOV2003bhav.csv.zip
2003-11-12, cm12NOV2003bhav.csv.zip
2003-11-13, cm13NOV2003bhav.csv.zip
2003-11-17, cm17NOV2003bhav.csv.zip
2003-11-18, cm18NOV2003bhav.csv.zip
2003-11-19, cm19NOV2003bhav.csv.zip
2003-11-20, cm20NOV2003bhav.csv.zip
2003-11-21, cm21NOV2003bhav.csv.zip
2003-11-24, cm24NOV2003bhav.csv.zip
2003-11-25, cm25NOV2003bhav.csv.zip
2003-11-27, cm27NOV2003bhav.csv.zip
2003-11-28, cm28NOV2003bhav.csv.zip
2003-12-01, cm01DEC2003bhav.csv.zip
2003-12-02, cm02DEC2003bhav.csv.zip
2003-12-03, cm03DEC2003bhav.csv.zip
2003-12-04, cm04DEC2003bhav.csv.zip
2003-12-05, cm05DEC2003bhav.csv.zip
2003-12-08, cm08DEC2003bhav.csv.zip
2003-12-09, cm09DEC2003bhav.csv.zip
2003-12-10, cm10DEC2003bhav.csv.zip
2003-12-11, cm11DEC2003bhav.csv.zip
2003-12-15, cm15DEC2003bhav.csv.zip
2003-12-16, cm16DEC2003bhav.csv.zip
2003-12-17, cm17DEC2003bhav.csv.zip
2003-12-18, cm18DEC2003bhav.csv.zip
2003-12-19, cm19DEC2003bhav.csv.zip
2003-12-22, cm22DEC2003bhav.csv.zip
2003-12-23, cm23DEC2003bhav.csv.zip
2003-12-24, cm24DEC2003bhav.csv.zip
2003-12-26, cm26DEC2003bhav.csv.zip
2003-12-29, cm29DEC2003bhav.csv.zip
2003-12-30, cm30DEC2003bhav.csv.zip
2003-12-31, cm31DEC2003bhav.csv.zip
2004-01-01, cm01JAN2004bhav.csv.zip
2004-01-02, cm02JAN2004bhav.csv.zip
2004-01-05, cm05JAN2004bhav.csv.zip
2004-01-06, cm06JAN2004bhav.csv.zip
2004-01-07, cm07JAN2004bhav.csv.zip
2004-01-08, cm08JAN2004bhav.csv.zip
2004-01-09, cm09JAN2004bhav.csv.zip
2004-01-12, cm12JAN2004bhav.csv.zip
2004-01-13, cm13JAN2004bhav.csv.zip
2004-01-14, cm14JAN2004bhav.csv.zip
2004-01-15, cm15JAN2004bhav.csv.zip
2004-01-16, cm16JAN2004bhav.csv.zip
2004-01-19, cm19JAN2004bhav.csv.zip
2004-01-20, cm20JAN2004bhav.csv.zip
2004-01-21, cm21JAN2004bhav.csv.zip
2004-01-22, cm22JAN2004bhav.csv.zip
2004-01-23, cm23JAN2004bhav.csv.zip
2004-01-27, cm27JAN2004bhav.csv.zip
2004-01-28, cm28JAN2004bhav.csv.zip
2004-01-29, cm29JAN2004bhav.csv.zip
2004-01-30, cm30JAN2004bhav.csv.zip
2004-02-03, cm03FEB2004bhav.csv.zip
2004-02-04, cm04FEB2004bhav.csv.zip
2004-02-05, cm05FEB2004bhav.csv.zip
2004-02-06, cm06FEB2004bhav.csv.zip
2004-02-09, cm09FEB2004bhav.csv.zip
2004-02-10, cm10FEB2004bhav.csv.zip
2004-02-11, cm11FEB2004bhav.csv.zip
2004-02-12, cm12FEB2004bhav.csv.zip
2004-02-13, cm13FEB2004bhav.csv.zip
2004-02-16, cm16FEB2004bhav.csv.zip
2004-02-17, cm17FEB2004bhav.csv.zip
2004-02-18, cm18FEB2004bhav.csv.zip
2004-02-19, cm19FEB2004bhav.csv.zip
2004-02-20, cm20FEB2004bhav.csv.zip
2004-02-23, cm23FEB2004bhav.csv.zip
2004-02-24, cm24FEB2004bhav.csv.zip
2004-02-25, cm25FEB2004bhav.csv.zip
2004-02-26, cm26FEB2004bhav.csv.zip
2004-02-27, cm27FEB2004bhav.csv.zip
2004-03-01, cm01MAR2004bhav.csv.zip
2004-03-03, cm03MAR2004bhav.csv.zip
2004-03-04, cm04MAR2004bhav.csv.zip
2004-03-05, cm05MAR2004bhav.csv.zip
2004-03-08, cm08MAR2004bhav.csv.zip
2004-03-09, cm09MAR2004bhav.csv.zip
2004-03-10, cm10MAR2004bhav.csv.zip
2004-03-11, cm11MAR2004bhav.csv.zip
2004-03-12, cm12MAR2004bhav.csv.zip
2004-03-15, cm15MAR2004bhav.csv.zip
2004-03-16, cm16MAR2004bhav.csv.zip
2004-03-17, cm17MAR2004bhav.csv.zip
2004-03-18, cm18MAR2004bhav.csv.zip
2004-03-19, cm19MAR2004bhav.csv.zip
2004-03-22, cm22MAR2004bhav.csv.zip
2004-03-23, cm23MAR2004bhav.csv.zip
2004-03-24, cm24MAR2004bhav.csv.zip
2004-03-25, cm25MAR2004bhav.csv.zip
2004-03-26, cm26MAR2004bhav.csv.zip
2004-03-29, cm29MAR2004bhav.csv.zip
2004-03-30, cm30MAR2004bhav.csv.zip
2004-03-31, cm31MAR2004bhav.csv.zip
2004-04-01, cm01APR2004bhav.csv.zip
2004-04-02, cm02APR2004bhav.csv.zip
2004-04-05, cm05APR2004bhav.csv.zip
2004-04-06, cm06APR2004bhav.csv.zip
2004-04-07, cm07APR2004bhav.csv.zip
2004-04-08, cm08APR2004bhav.csv.zip
2004-04-12, cm12APR2004bhav.csv.zip
2004-04-13, cm13APR2004bhav.csv.zip
2004-04-15, cm15APR2004bhav.csv.zip
2004-04-16, cm16APR2004bhav.csv.zip
2004-04-19, cm19APR2004bhav.csv.zip
2004-04-20, cm20APR2004bhav.csv.zip
2004-04-21, cm21APR2004bhav.csv.zip
2004-04-22, cm22APR2004bhav.csv.zip
2004-04-23, cm23APR2004bhav.csv.zip
2004-04-27, cm27APR2004bhav.csv.zip
2004-04-28, cm28APR2004bhav.csv.zip
2004-04-29, cm29APR2004bhav.csv.zip
2004-04-30, cm30APR2004bhav.csv.zip
2004-05-03, cm03MAY2004bhav.csv.zip
2004-05-04, cm04MAY2004bhav.csv.zip
2004-05-05, cm05MAY2004bhav.csv.zip
2004-05-06, cm06MAY2004bhav.csv.zip
2004-05-07, cm07MAY2004bhav.csv.zip
2004-05-10, cm10MAY2004bhav.csv.zip
2004-05-11, cm11MAY2004bhav.csv.zip
2004-05-12, cm12MAY2004bhav.csv.zip
2004-05-13, cm13MAY2004bhav.csv.zip
2004-05-14, cm14MAY2004bhav.csv.zip
2004-05-17, cm17MAY2004bhav.csv.zip
2004-05-18, cm18MAY2004bhav.csv.zip
2004-05-19, cm19MAY2004bhav.csv.zip
2004-05-20, cm20MAY2004bhav.csv.zip
2004-05-21, cm21MAY2004bhav.csv.zip
2004-05-24, cm24MAY2004bhav.csv.zip
2004-05-25, cm25MAY2004bhav.csv.zip
2004-05-26, cm26MAY2004bhav.csv.zip
2004-05-27, cm27MAY2004bhav.csv.zip
2004-05-28, cm28MAY2004bhav.csv.zip
2004-05-31, cm31MAY2004bhav.csv.zip
2004-06-01, cm01JUN2004bhav.csv.zip
2004-06-02, cm02JUN2004bhav.csv.zip
2004-06-03, cm03JUN2004bhav.csv.zip
2004-06-04, cm04JUN2004bhav.csv.zip
2004-06-07, cm07JUN2004bhav.csv.zip
2004-06-08, cm08JUN2004bhav.csv.zip
2004-06-09, cm09JUN2004bhav.csv.zip
2004-06-10, cm10JUN2004bhav.csv.zip
2004-06-11, cm11JUN2004bhav.csv.zip
2004-06-14, cm14JUN2004bhav.csv.zip
2004-06-15, cm15JUN2004bhav.csv.zip
2004-06-16, cm16JUN2004bhav.csv.zip
2004-06-17, cm17JUN2004bhav.csv.zip
2004-06-18, cm18JUN2004bhav.csv.zip
2004-06-21, cm21JUN2004bhav.csv.zip
2004-06-22, cm22JUN2004bhav.csv.zip
2004-06-23, cm23JUN2004bhav.csv.zip
2004-06-24, cm24JUN2004bhav.csv.zip
2004-06-25, cm25JUN2004bhav.csv.zip
2004-06-28, cm28JUN2004bhav.csv.zip
2004-06-29, cm29JUN2004bhav.csv.zip
2004-06-30, cm30JUN2004bhav.csv.zip
2004-07-02, cm02JUL2004bhav.csv.zip
2004-07-05, cm05JUL2004bhav.csv.zip
2004-07-06, cm06JUL2004bhav.csv.zip
2004-07-07, cm07JUL2004bhav.csv.zip
2004-07-08, cm08JUL2004bhav.csv.zip
2004-07-09, cm09JUL2004bhav.csv.zip
2004-07-12, cm12JUL2004bhav.csv.zip
2004-07-13, cm13JUL2004bhav.csv.zip
2004-07-14, cm14JUL2004bhav.csv.zip
2004-07-15, cm15JUL2004bhav.csv.zip
2004-07-16, cm16JUL2004bhav.csv.zip
2004-07-19, cm19JUL2004bhav.csv.zip
2004-07-20, cm20JUL2004bhav.csv.zip
2004-07-21, cm21JUL2004bhav.csv.zip
2004-07-22, cm22JUL2004bhav.csv.zip
2004-07-23, cm23JUL2004bhav.csv.zip
2004-07-26, cm26JUL2004bhav.csv.zip
2004-07-27, cm27JUL2004bhav.csv.zip
2004-07-28, cm28JUL2004bhav.csv.zip
2004-07-29, cm29JUL2004bhav.csv.zip
2004-07-30, cm30JUL2004bhav.csv.zip
2004-08-02, cm02AUG2004bhav.csv.zip
2004-08-03, cm03AUG2004bhav.csv.zip
2004-08-04, cm04AUG2004bhav.csv.zip
2004-08-05, cm05AUG2004bhav.csv.zip
2004-08-06, cm06AUG2004bhav.csv.zip
2004-08-09, cm09AUG2004bhav.csv.zip
2004-08-10, cm10AUG2004bhav.csv.zip
2004-08-11, cm11AUG2004bhav.csv.zip
2004-08-12, cm12AUG2004bhav.csv.zip
2004-08-13, cm13AUG2004bhav.csv.zip
2004-08-16, cm16AUG2004bhav.csv.zip
2004-08-17, cm17AUG2004bhav.csv.zip
2004-08-18, cm18AUG2004bhav.csv.zip
2004-08-19, cm19AUG2004bhav.csv.zip
2004-08-20, cm20AUG2004bhav.csv.zip
2004-08-23, cm23AUG2004bhav.csv.zip
2004-08-24, cm24AUG2004bhav.csv.zip
2004-08-25, cm25AUG2004bhav.csv.zip
2004-08-26, cm26AUG2004bhav.csv.zip
2004-08-27, cm27AUG2004bhav.csv.zip
2004-08-30, cm30AUG2004bhav.csv.zip
2004-08-31, cm31AUG2004bhav.csv.zip
2004-09-01, cm01SEP2004bhav.csv.zip
2004-09-02, cm02SEP2004bhav.csv.zip
2004-09-03, cm03SEP2004bhav.csv.zip
2004-09-06, cm06SEP2004bhav.csv.zip
2004-09-07, cm07SEP2004bhav.csv.zip
2004-09-08, cm08SEP2004bhav.csv.zip
2004-09-09, cm09SEP2004bhav.csv.zip
2004-09-10, cm10SEP2004bhav.csv.zip
2004-09-13, cm13SEP2004bhav.csv.zip
2004-09-14, cm14SEP2004bhav.csv.zip
2004-09-15, cm15SEP2004bhav.csv.zip
2004-09-16, cm16SEP2004bhav.csv.zip
2004-09-17, cm17SEP2004bhav.csv.zip
2004-09-20, cm20SEP2004bhav.csv.zip
2004-09-21, cm21SEP2004bhav.csv.zip
2004-09-22, cm22SEP2004bhav.csv.zip
2004-09-23, cm23SEP2004bhav.csv.zip
2004-09-24, cm24SEP2004bhav.csv.zip
2004-09-27, cm27SEP2004bhav.csv.zip
2004-09-28, cm28SEP2004bhav.csv.zip
2004-09-29, cm29SEP2004bhav.csv.zip
2004-09-30, cm30SEP2004bhav.csv.zip
2004-10-01, cm01OCT2004bhav.csv.zip
2004-10-04, cm04OCT2004bhav.csv.zip
2004-10-05, cm05OCT2004bhav.csv.zip
2004-10-06, cm06OCT2004bhav.csv.zip
2004-10-07, cm07OCT2004bhav.csv.zip
2004-10-08, cm08OCT2004bhav.csv.zip
2004-10-11, cm11OCT2004bhav.csv.zip
2004-10-12, cm12OCT2004bhav.csv.zip
2004-10-14, cm14OCT2004bhav.csv.zip
2004-10-15, cm15OCT2004bhav.csv.zip
2004-10-18, cm18OCT2004bhav.csv.zip
2004-10-19, cm19OCT2004bhav.csv.zip
2004-10-20, cm20OCT2004bhav.csv.zip
2004-10-21, cm21OCT2004bhav.csv.zip
2004-10-25, cm25OCT2004bhav.csv.zip
2004-10-26, cm26OCT2004bhav.csv.zip
2004-10-27, cm27OCT2004bhav.csv.zip
2004-10-28, cm28OCT2004bhav.csv.zip
2004-10-29, cm29OCT2004bhav.csv.zip
2004-11-01, cm01NOV2004bhav.csv.zip
2004-11-02, cm02NOV2004bhav.csv.zip
2004-11-03, cm03NOV2004bhav.csv.zip
2004-11-04, cm04NOV2004bhav.csv.zip
2004-11-05, cm05NOV2004bhav.csv.zip
2004-11-08, cm08NOV2004bhav.csv.zip
2004-11-09, cm09NOV2004bhav.csv.zip
2004-11-10, cm10NOV2004bhav.csv.zip
2004-11-11, cm11NOV2004bhav.csv.zip
2004-11-12, cm12NOV2004bhav.csv.zip
2004-11-16, cm16NOV2004bhav.csv.zip
2004-11-17, cm17NOV2004bhav.csv.zip
2004-11-18, cm18NOV2004bhav.csv.zip
2004-11-19, cm19NOV2004bhav.csv.zip
2004-11-22, cm22NOV2004bhav.csv.zip
2004-11-23, cm23NOV2004bhav.csv.zip
2004-11-24, cm24NOV2004bhav.csv.zip
2004-11-25, cm25NOV2004bhav.csv.zip
2004-11-29, cm29NOV2004bhav.csv.zip
2004-11-30, cm30NOV2004bhav.csv.zip
2004-12-01, cm01DEC2004bhav.csv.zip
2004-12-02, cm02DEC2004bhav.csv.zip
2004-12-03, cm03DEC2004bhav.csv.zip
2004-12-06, cm06DEC2004bhav.csv.zip
2004-12-07, cm07DEC2004bhav.csv.zip
2004-12-08, cm08DEC2004bhav.csv.zip
2004-12-09, cm09DEC2004bhav.csv.zip
2004-12-10, cm10DEC2004bhav.csv.zip
2004-12-13, cm13DEC2004bhav.csv.zip
2004-12-14, cm14DEC2004bhav.csv.zip
2004-12-15, cm15DEC2004bhav.csv.zip
2004-12-16, cm16DEC2004bhav.csv.zip
2004-12-17, cm17DEC2004bhav.csv.zip
2004-12-20, cm20DEC2004bhav.csv.zip
2004-12-21, cm21DEC2004bhav.csv.zip
2004-12-22, cm22DEC2004bhav.csv.zip
2004-12-23, cm23DEC2004bhav.csv.zip
2004-12-24, cm24DEC2004bhav.csv.zip
2004-12-27, cm27DEC2004bhav.csv.zip
2004-12-28, cm28DEC2004bhav.csv.zip
2004-12-29, cm29DEC2004bhav.csv.zip
2004-12-30, cm30DEC2004bhav.csv.zip
2004-12-31, cm31DEC2004bhav.csv.zip
2005-01-03, cm03JAN2005bhav.csv.zip
2005-01-04, cm04JAN2005bhav.csv.zip
2005-01-05, cm05JAN2005bhav.csv.zip
2005-01-06, cm06JAN2005bhav.csv.zip
2005-01-07, cm07JAN2005bhav.csv.zip
2005-01-10, cm10JAN2005bhav.csv.zip
2005-01-11, cm11JAN2005bhav.csv.zip
2005-01-12, cm12JAN2005bhav.csv.zip
2005-01-13, cm13JAN2005bhav.csv.zip
2005-01-14, cm14JAN2005bhav.csv.zip
2005-01-17, cm17JAN2005bhav.csv.zip
2005-01-18, cm18JAN2005bhav.csv.zip
2005-01-19, cm19JAN2005bhav.csv.zip
2005-01-20, cm20JAN2005bhav.csv.zip
2005-01-24, cm24JAN2005bhav.csv.zip
2005-01-25, cm25JAN2005bhav.csv.zip
2005-01-27, cm27JAN2005bhav.csv.zip
2005-01-28, cm28JAN2005bhav.csv.zip
2005-01-31, cm31JAN2005bhav.csv.zip
2005-02-01, cm01FEB2005bhav.csv.zip
2005-02-02, cm02FEB2005bhav.csv.zip
2005-02-03, cm03FEB2005bhav.csv.zip
2005-02-04, cm04FEB2005bhav.csv.zip
2005-02-07, cm07FEB2005bhav.csv.zip
2005-02-08, cm08FEB2005bhav.csv.zip
2005-02-09, cm09FEB2005bhav.csv.zip
2005-02-10, cm10FEB2005bhav.csv.zip
2005-02-11, cm11FEB2005bhav.csv.zip
2005-02-14, cm14FEB2005bhav.csv.zip
2005-02-15, cm15FEB2005bhav.csv.zip
2005-02-16, cm16FEB2005bhav.csv.zip
2005-02-17, cm17FEB2005bhav.csv.zip
2005-02-18, cm18FEB2005bhav.csv.zip
2005-02-21, cm21FEB2005bhav.csv.zip
2005-02-22, cm22FEB2005bhav.csv.zip
2005-02-23, cm23FEB2005bhav.csv.zip
2005-02-24, cm24FEB2005bhav.csv.zip
2005-02-25, cm25FEB2005bhav.csv.zip
2005-02-28, cm28FEB2005bhav.csv.zip
2005-03-01, cm01MAR2005bhav.csv.zip
2005-03-02, cm02MAR2005bhav.csv.zip
2005-03-03, cm03MAR2005bhav.csv.zip
2005-03-04, cm04MAR2005bhav.csv.zip
2005-03-07, cm07MAR2005bhav.csv.zip
2005-03-08, cm08MAR2005bhav.csv.zip
2005-03-09, cm09MAR2005bhav.csv.zip
2005-03-10, cm10MAR2005bhav.csv.zip
2005-03-11, cm11MAR2005bhav.csv.zip
2005-03-14, cm14MAR2005bhav.csv.zip
2005-03-15, cm15MAR2005bhav.csv.zip
2005-03-16, cm16MAR2005bhav.csv.zip
2005-03-17, cm17MAR2005bhav.csv.zip
2005-03-18, cm18MAR2005bhav.csv.zip
2005-03-21, cm21MAR2005bhav.csv.zip
2005-03-22, cm22MAR2005bhav.csv.zip
2005-03-23, cm23MAR2005bhav.csv.zip
2005-03-24, cm24MAR2005bhav.csv.zip
2005-03-28, cm28MAR2005bhav.csv.zip
2005-03-29, cm29MAR2005bhav.csv.zip
2005-03-30, cm30MAR2005bhav.csv.zip
2005-03-31, cm31MAR2005bhav.csv.zip
2005-04-01, cm01APR2005bhav.csv.zip
2005-04-04, cm04APR2005bhav.csv.zip
2005-04-05, cm05APR2005bhav.csv.zip
2005-04-06, cm06APR2005bhav.csv.zip
2005-04-07, cm07APR2005bhav.csv.zip
2005-04-08, cm08APR2005bhav.csv.zip
2005-04-11, cm11APR2005bhav.csv.zip
2005-04-12, cm12APR2005bhav.csv.zip
2005-04-13, cm13APR2005bhav.csv.zip
2005-04-15, cm15APR2005bhav.csv.zip
2005-04-18, cm18APR2005bhav.csv.zip
2005-04-19, cm19APR2005bhav.csv.zip
2005-04-20, cm20APR2005bhav.csv.zip
2005-04-21, cm21APR2005bhav.csv.zip
2005-04-22, cm22APR2005bhav.csv.zip
2005-04-25, cm25APR2005bhav.csv.zip
2005-04-26, cm26APR2005bhav.csv.zip
2005-04-27, cm27APR2005bhav.csv.zip
2005-04-28, cm28APR2005bhav.csv.zip
2005-04-29, cm29APR2005bhav.csv.zip
2005-05-02, cm02MAY2005bhav.csv.zip
2005-05-03, cm03MAY2005bhav.csv.zip
2005-05-04, cm04MAY2005bhav.csv.zip
2005-05-05, cm05MAY2005bhav.csv.zip
2005-05-06, cm06MAY2005bhav.csv.zip
2005-05-09, cm09MAY2005bhav.csv.zip
2005-05-10, cm10MAY2005bhav.csv.zip
2005-05-11, cm11MAY2005bhav.csv.zip
2005-05-12, cm12MAY2005bhav.csv.zip
2005-05-13, cm13MAY2005bhav.csv.zip
2005-05-16, cm16MAY2005bhav.csv.zip
2005-05-17, cm17MAY2005bhav.csv.zip
2005-05-18, cm18MAY2005bhav.csv.zip
2005-05-19, cm19MAY2005bhav.csv.zip
2005-05-20, cm20MAY2005bhav.csv.zip
2005-05-23, cm23MAY2005bhav.csv.zip
2005-05-24, cm24MAY2005bhav.csv.zip
2005-05-25, cm25MAY2005bhav.csv.zip
2005-05-26, cm26MAY2005bhav.csv.zip
2005-05-27, cm27MAY2005bhav.csv.zip
2005-05-30, cm30MAY2005bhav.csv.zip
2005-05-31, cm31MAY2005bhav.csv.zip
2005-06-01, cm01JUN2005bhav.csv.zip
2005-06-02, cm02JUN2005bhav.csv.zip
2005-06-03, cm03JUN2005bhav.csv.zip
2005-06-06, cm06JUN2005bhav.csv.zip
2005-06-07, cm07JUN2005bhav.csv.zip
2005-06-08, cm08JUN2005bhav.csv.zip
2005-06-09, cm09JUN2005bhav.csv.zip
2005-06-10, cm10JUN2005bhav.csv.zip
2005-06-13, cm13JUN2005bhav.csv.zip
2005-06-14, cm14JUN2005bhav.csv.zip
2005-06-15, cm15JUN2005bhav.csv.zip
2005-06-16, cm16JUN2005bhav.csv.zip
2005-06-17, cm17JUN2005bhav.csv.zip
2005-06-20, cm20JUN2005bhav.csv.zip
2005-06-21, cm21JUN2005bhav.csv.zip
2005-06-22, cm22JUN2005bhav.csv.zip
2005-06-23, cm23JUN2005bhav.csv.zip
2005-06-24, cm24JUN2005bhav.csv.zip
2005-06-27, cm27JUN2005bhav.csv.zip
2005-06-28, cm28JUN2005bhav.csv.zip
2005-06-29, cm29JUN2005bhav.csv.zip
2005-06-30, cm30JUN2005bhav.csv.zip
2005-07-01, cm01JUL2005bhav.csv.zip
